gene,Cell_ID,Sample,log1TPM,treatment,Polarity,sample_mean_log1TPM,log1RPM,log1RPM_posterior,sample_mean_log1TPM_posterior,Skew,coeff,p_value,q_value,sig,domain
SteCoe_3734,con1,con1A,2.5343443618384303,con,A,2.0254266536700314,4.559771015508462,3.9610299140333707,2.0293517934182708,0.07026817155171887,0.10140270813233608,0.016081015954317948,0.13816979920631034,True,Peptidase_S10 domain protein
SteCoe_37363,con1,con1A,2.90234684319797,con,A,2.0254266536700314,4.927773496868001,5.017259262528251,2.0293517934182708,-0.00899803628858858,0.9912168678798459,0.038789576923057005,0.14692748008469417,True,hypothetical protein
SteCoe_37466,con1,con1A,4.59433301797272,con,A,2.0254266536700314,6.619759671642751,6.477742324780271,2.0293517934182708,0.010843086483305411,0.37341912509309133,0.03010578225527047,0.1439858128307041,True,GST_N domain protein
SteCoe_37643,con1,con1A,0.39085160261035495,con,A,2.0254266536700314,2.4162782562803864,2.6513031026706795,2.0293517934182708,-0.04637811013633941,0.2360858674470492,0.015541462335699576,0.13816979920631034,True,hypothetical protein
SteCoe_38237,con1,con1A,1.55859832888068,con,A,2.0254266536700314,3.5840249825507113,3.708331148406121,2.0293517934182708,-0.017046090951005077,0.10918441096359724,0.005344518519217048,0.11935874542240989,True,hypothetical protein
SteCoe_38272,con1,con1A,0.968907700821601,con,A,2.0254266536700314,2.9943343544916323,3.5006743312079207,2.0293517934182708,-0.07795832172343777,0.3162465937220925,0.043714516216466145,0.14692748008469417,True,BTK domain protein
SteCoe_39913,con1,con1A,2.25418132808314,con,A,2.0254266536700314,4.279607981753172,4.57162829120967,2.0293517934182708,-0.03299203641738833,0.33166860776552776,0.013866629154040591,0.13816979920631034,True,SH3_1 domain protein
SteCoe_4134,con1,con1A,4.4523575094253705,con,A,2.0254266536700314,6.477784163095402,6.524450716192671,2.0293517934182708,-0.0035891178347813853,0.7583296065509484,0.007504211382802837,0.1340037746929078,True,hypothetical protein
SteCoe_4741,con1,con1A,4.11120462502131,con,A,2.0254266536700314,6.1366312786913415,5.925306033844521,2.0293517934182708,0.01752000855013499,0.39743719115925114,0.027342344427291766,0.1439858128307041,True,hypothetical protein
SteCoe_4771,con1,con1A,2.0132065322629,con,A,2.0254266536700314,4.038633185932931,4.308417295651901,2.0293517934182708,-0.03232089111167641,0.23922758135268027,0.0059679372711204945,0.11935874542240989,True,hypothetical protein
SteCoe_493,con1,con1A,1.8385943493885701,con,A,2.0254266536700314,3.8640210030586015,4.123446689758721,2.0293517934182708,-0.03247909058003528,0.17911188053305616,0.006571394620700992,0.12637297347501908,True,hypothetical protein
SteCoe_5093,con1,con1A,2.38654190499693,con,A,2.0254266536700314,4.4119685586669615,4.653558501703861,2.0293517934182708,-0.02664929919993172,0.6619711485160417,0.0350833479772261,0.1455697696570804,True,DUF4539 domain protein
SteCoe_5429,con1,con1A,1.2426596753246397,con,A,2.0254266536700314,3.268086328994671,3.6801460252137006,2.0293517934182708,-0.059304248219254695,0.14515375011334844,0.0020721514066132938,0.08633964194222057,True,zf-RING_2 domain protein
SteCoe_5462,con1,con1A,3.95246435530684,con,A,2.0254266536700314,5.977891008976871,5.761175895963991,2.0293517934182708,0.01846101694178668,0.17626611485452567,0.03767632880086833,0.14692748008469417,True,hypothetical protein
SteCoe_5661,con1,con1A,2.10865290141044,con,A,2.0254266536700314,4.134079555080471,4.881654019856301,2.0293517934182708,-0.08291887271980222,0.14986361044218688,0.009297892843628384,0.1367337182886527,True,CAMK related kinase
SteCoe_5791,con1,con1A,0.98756577080822,con,A,2.0254266536700314,3.0129924244782513,3.297749118715391,2.0293517934182708,-0.045122541033907455,0.3250550974012997,0.019079151513639942,0.13816979920631034,True,hypothetical protein
SteCoe_5801,con1,con1A,7.06461624499724,con,A,2.0254266536700314,9.09004289866727,8.91494378233562,2.0293517934182708,0.009725034482608025,0.505886732102209,0.03522788425701346,0.1455697696570804,True,TIM domain protein
SteCoe_6061,con1,con1A,2.50744163630177,con,A,2.0254266536700314,4.532868289971802,4.411588596597911,2.0293517934182708,0.013559201515744917,0.22665628851496056,0.02236120930524163,0.13816979920631034,True,hypothetical protein
SteCoe_6115,con1,con1A,3.7517721574267,con,A,2.0254266536700314,5.777198811096731,5.554459496363911,2.0293517934182708,0.019656374088351292,0.35918117588142046,0.017063647738282152,0.13816979920631034,True,Kelch_1 domain protein
SteCoe_6186,con1,con1A,1.62099380637461,con,A,2.0254266536700314,3.6464204600446415,3.708786665426271,2.0293517934182708,-0.00847919090757576,0.7269677897341998,0.034322522212155766,0.1455697696570804,True,PPTA domain protein
SteCoe_6320,con1,con1A,3.80383410777076,con,A,2.0254266536700314,5.829260761440791,5.7466675999303405,2.0293517934182708,0.007134906068187484,0.4908115986551376,0.014631408985340778,0.13816979920631034,True,Proteasome domain protein
SteCoe_6497,con1,con1A,1.5494191546136102,con,A,2.0254266536700314,3.5748458082836416,4.108173502573691,2.0293517934182708,-0.06941641986196392,0.07392879329258922,0.0012500914679195497,0.08017277815676771,True,zf-C2H2_4 domain protein
SteCoe_683,con1,con1A,0.8721774205083421,con,A,2.0254266536700314,2.8976040741783735,2.9747671216542457,2.0293517934182708,-0.013140015319643225,0.9815571981603568,0.012820143252810556,0.13816979920631034,True,LRR_6 domain protein
SteCoe_6941,con1,con1A,2.91190905714033,con,A,2.0254266536700314,4.937335710810361,4.938106980410851,2.0293517934182708,-7.809974951051147e-05,0.9969639599270984,0.03992252442505769,0.14692748008469417,True,hypothetical protein
SteCoe_7437,con1,con1A,1.2207750896745901,con,A,2.0254266536700314,3.2462017433446215,3.6081949900595007,2.0293517934182708,-0.05281183170369265,0.4481174621139413,0.03818170915239436,0.14692748008469417,True,hypothetical protein
SteCoe_7537,con1,con1A,2.52261119098012,con,A,2.0254266536700314,4.5480378446501515,4.988447096143901,2.0293517934182708,-0.04618150757097286,0.06520030879071435,6.936006939250135e-05,0.034680034696250674,True,PP2C domain protein
SteCoe_7588,con1,con1A,1.29521333838761,con,A,2.0254266536700314,3.3206399920576413,3.4240440508028005,2.0293517934182708,-0.015331193883665639,0.8245467177929932,0.012742511730966367,0.13816979920631034,True,DYRK family kinase
SteCoe_8061,con1,con1A,1.7195226878344099,con,A,2.0254266536700314,3.7449493415044413,3.850594381816341,2.0293517934182708,-0.013908818665283311,0.434263250583276,0.03426019850320748,0.1455697696570804,True,hypothetical protein
SteCoe_8437,con1,con1A,0.6692137821250029,con,A,2.0254266536700314,2.6946404357950344,2.9426219290443076,2.0293517934182708,-0.04398970230585329,0.7429341149450992,0.031157348773149348,0.1439858128307041,True,hypothetical protein
SteCoe_8506,con1,con1A,5.430910035997631,con,A,2.0254266536700314,7.456336689667662,7.037746375061381,2.0293517934182708,0.028880082495519068,0.29719250399367375,0.03058815535833302,0.1439858128307041,True,Peptidase_S10 domain protein
SteCoe_8635,con1,con1A,0.476139680531113,con,A,2.0254266536700314,2.5015663342011445,2.621539977642141,2.0293517934182708,-0.023418144410481703,0.38574021221856786,0.021831847232257687,0.13816979920631034,True,MFS_1 domain protein
SteCoe_937,con1,con1A,2.36948005106347,con,A,2.0254266536700314,4.3949067047335015,4.618229884616141,2.0293517934182708,-0.024777520862884584,0.9116324741488977,0.02211892813245461,0.13816979920631034,True,hypothetical protein
